rollout/ep_rew_mean,time/time_elapsed,rollout/exploration_rate,time/fps,time/episodes,rollout/ep_len_mean,time/total_timesteps,train/n_updates,train/loss,train/learning_rate
16.55,10845,0.2908346666666666,49,289000,4.92,531874,70468,1.3912975788116455,0.001
16.17,10852,0.2902146666666665,49,289100,4.65,532339,70584,1.552564024925232,0.001
12.58,10858,0.28969066666666654,49,289200,3.93,532732,70682,8.337761878967285,0.001
15.8,10865,0.289056,49,289300,4.76,533208,70801,1.2218310832977295,0.001
16.86,10872,0.2884186666666668,49,289400,4.78,533686,70921,1.5947892665863037,0.001
17.15,10879,0.2877493333333332,49,289500,5.02,534188,71046,1.9100786447525024,0.001
12.36,10886,0.2871866666666667,49,289600,4.22,534610,71152,1.3875609636306763,0.001
19.19,10893,0.2865173333333333,49,289700,5.02,535112,71277,1.7155988216400146,0.001
17.32,10900,0.28590399999999994,49,289800,4.6,535572,71392,1.2332961559295654,0.001
13.69,10906,0.285296,49,289900,4.56,536028,71506,0.9627497792243958,0.001
17.13,10913,0.28469199999999995,49,290000,4.53,536481,71620,1.7142138481140137,0.001
14.72,10920,0.2840626666666668,49,290100,4.72,536953,71738,1.5592217445373535,0.001
19.23,10927,0.2834053333333333,49,290200,4.93,537446,71861,1.3760935068130493,0.001
16.1,10934,0.28278133333333333,49,290300,4.68,537914,71978,1.5949792861938477,0.001
18.5,10942,0.2820960000000001,49,290400,5.14,538428,72106,1.4571646451950073,0.001
14.89,10949,0.28148266666666677,49,290500,4.6,538888,72221,1.6003974676132202,0.001
20.44,10956,0.28079733333333334,49,290600,5.14,539402,72350,2.2685036659240723,0.001
18.24,10964,0.28013866666666676,49,290700,4.94,539896,72473,1.3714120388031006,0.001
14.93,10970,0.279536,49,290800,4.52,540348,72586,1.1036674976348877,0.001
16.5,10978,0.2788906666666666,49,290900,4.84,540832,72707,1.0319311618804932,0.001
15.19,10985,0.27827466666666667,49,291000,4.62,541294,72823,4.831155300140381,0.001
12.99,10992,0.27768933333333345,49,291100,4.39,541733,72933,1.6575545072555542,0.001
16.37,10999,0.27705199999999985,49,291200,4.78,542211,73052,1.1298993825912476,0.001
19.77,11006,0.27636266666666653,49,291300,5.17,542728,73181,1.3507671356201172,0.001
16.63,11014,0.27570799999999984,49,291400,4.91,543219,73304,1.1947542428970337,0.001
16.4,11021,0.2750826666666666,49,291500,4.69,543688,73421,1.5580024719238281,0.001
15.5,11028,0.27445466666666674,49,291600,4.71,544159,73539,0.9344448447227478,0.001
16.12,11034,0.2738573333333334,49,291700,4.48,544607,73651,1.720397710800171,0.001
14.48,11041,0.27326000000000006,49,291800,4.48,545055,73763,1.040054202079773,0.001
18.18,11048,0.27258933333333335,49,291900,5.03,545558,73889,5.066304683685303,0.001
17.13,11055,0.2719986666666667,49,292000,4.43,546001,74000,1.1264748573303223,0.001
16.15,11062,0.27134800000000014,49,292100,4.88,546489,74122,5.783036708831787,0.001
15.58,11069,0.2707186666666668,49,292200,4.72,546961,74240,1.259016513824463,0.001
18.39,11077,0.27001333333333344,49,292300,5.29,547490,74372,1.193692684173584,0.001
13.89,11083,0.269428,49,292400,4.39,547929,74482,3.6453769207000732,0.001
24.9,11092,0.2686626666666667,49,292500,5.74,548503,74625,1.0505809783935547,0.001
18.88,11099,0.2679933333333333,49,292600,5.02,549005,74751,1.2235580682754517,0.001
19.15,11106,0.2673186666666667,49,292700,5.06,549511,74877,1.686045527458191,0.001
16.06,11113,0.26669733333333334,49,292800,4.66,549977,74994,8.745231628417969,0.001
21.64,11121,0.2659466666666668,49,292900,5.63,550540,75134,1.2912145853042603,0.001
14.19,11128,0.26538933333333325,49,293000,4.18,550958,75239,0.9061592221260071,0.001
17.1,11135,0.2647333333333335,49,293100,4.92,551450,75362,0.6052762269973755,0.001
27.74,11143,0.26390666666666673,49,293200,6.2,552070,75517,4.191771507263184,0.001
16.13,11150,0.2632506666666665,49,293300,4.92,552562,75640,1.5271962881088257,0.001
24.18,11158,0.262556,49,293400,5.21,553083,75770,2.108757972717285,0.001
18.56,11166,0.261884,49,293500,5.04,553587,75896,0.9831700921058655,0.001
22.41,11174,0.26115999999999984,49,293600,5.43,554130,76032,5.595995903015137,0.001
17.9,11182,0.26047600000000015,49,293700,5.13,554643,76160,1.1774283647537231,0.001
21.29,11190,0.25973466666666667,49,293800,5.56,555199,76299,1.421676754951477,0.001
17.36,11197,0.2590933333333334,49,293900,4.81,555680,76419,4.487832069396973,0.001
21.29,11205,0.25838133333333335,49,294000,5.34,556214,76553,1.83664071559906,0.001
19.02,11213,0.25768000000000013,49,294100,5.26,556740,76684,1.308529257774353,0.001
22.17,11220,0.25695733333333326,49,294200,5.42,557282,76820,1.2987231016159058,0.001
13.42,11227,0.25638666666666676,49,294300,4.28,557710,76927,1.2909644842147827,0.001
21.45,11235,0.2556479999999999,49,294400,5.54,558264,77065,1.8555721044540405,0.001
22.49,11243,0.254904,49,294500,5.58,558822,77205,1.8145153522491455,0.001
19.2,11250,0.2542466666666665,49,294600,4.93,559315,77328,1.8504958152770996,0.001
15.73,11257,0.25362399999999985,49,294700,4.67,559782,77445,3.3196423053741455,0.001
22.52,11265,0.25292400000000015,49,294800,5.25,560307,77576,2.877967357635498,0.001
17.9,11272,0.25225333333333344,49,294900,5.03,560810,77702,1.3941564559936523,0.001
22.79,11280,0.251528,49,295000,5.44,561354,77838,1.3052005767822266,0.001
13.92,11287,0.2509693333333334,49,295100,4.19,561773,77943,1.5839512348175049,0.001
15.23,11294,0.25035066666666683,49,295200,4.64,562237,78059,2.3066751956939697,0.001
21.28,11301,0.24964933333333317,49,295300,5.26,562763,78190,4.103425979614258,0.001
15.66,11308,0.24902133333333332,49,295400,4.71,563234,78308,1.6068975925445557,0.001
20.29,11316,0.2483253333333333,49,295500,5.22,563756,78438,0.9507409334182739,0.001
20.61,11323,0.24762799999999996,49,295600,5.23,564279,78569,1.7989294528961182,0.001
21.68,11331,0.2468786666666667,49,295700,5.62,564841,78710,5.569713592529297,0.001
23.24,11339,0.24615600000000004,49,295800,5.42,565383,78845,3.7147557735443115,0.001
18.22,11346,0.24550533333333346,49,295900,4.88,565871,78967,1.5401949882507324,0.001
18.48,11354,0.24484266666666654,49,296000,4.97,566368,79091,6.112303256988525,0.001
21.42,11361,0.24415600000000004,49,296100,5.15,566883,79220,0.9836610555648804,0.001
21.63,11368,0.24347999999999992,49,296200,5.07,567390,79347,1.4275281429290771,0.001
17.42,11375,0.24285599999999996,49,296300,4.68,567858,79464,1.4838639497756958,0.001
13.06,11382,0.24226266666666652,49,296400,4.45,568303,79575,2.324948787689209,0.001
22.75,11390,0.24154399999999998,49,296500,5.39,568842,79710,4.955328464508057,0.001
25.48,11398,0.2407840000000001,49,296600,5.7,569412,79852,8.296728134155273,0.001
16.76,11405,0.24013066666666671,49,296700,4.9,569902,79975,5.868971347808838,0.001
19.12,11412,0.2394400000000001,49,296800,5.18,570420,80104,1.5725716352462769,0.001
19.65,11420,0.23876266666666668,49,296900,5.08,570928,80231,10.215429306030273,0.001
23.74,11428,0.23799599999999987,50,297000,5.75,571503,80375,6.4402756690979,0.001
24.78,11436,0.23726400000000014,50,297100,5.49,572052,80512,1.2894320487976074,0.001
18.11,11443,0.23658666666666672,50,297200,5.08,572560,80639,1.7690988779067993,0.001
21.29,11451,0.23583866666666653,50,297300,5.61,573121,80780,1.5015634298324585,0.001
25.92,11459,0.23507466666666677,50,297400,5.73,573694,80923,1.722928524017334,0.001
29.12,11468,0.23420400000000008,50,297500,6.53,574347,81086,2.20745849609375,0.001
24.91,11476,0.23347333333333342,50,297600,5.48,574895,81223,1.3063404560089111,0.001
26.27,11484,0.2326933333333332,50,297700,5.85,575480,81369,1.7847635746002197,0.001
23.5,11492,0.23191333333333342,50,297800,5.85,576065,81516,1.3464722633361816,0.001
27.03,11501,0.23108533333333336,50,297900,6.21,576686,81671,1.511261224746704,0.001
24.22,11509,0.23035066666666681,50,298000,5.51,577237,81809,1.6818010807037354,0.001
28.84,11517,0.22955199999999998,50,298100,5.99,577836,81958,2.0912718772888184,0.001
25.63,11525,0.22872133333333333,50,298200,6.23,578459,82114,1.534724473953247,0.001
23.51,11533,0.22797066666666677,50,298300,5.63,579022,82255,1.6748175621032715,0.001
14.45,11540,0.227352,50,298400,4.64,579486,82371,1.901034951210022,0.001
28.56,11549,0.22652666666666654,50,298500,6.19,580105,82526,2.0589959621429443,0.001
25.62,11558,0.22572400000000004,50,298600,6.02,580707,82676,6.101803779602051,0.001
30.15,11567,0.2248826666666668,50,298700,6.31,581338,82834,3.9583120346069336,0.001
27.69,11575,0.22409199999999996,50,298800,5.93,581931,82982,2.283045530319214,0.001
24.39,11583,0.22332666666666667,50,298900,5.74,582505,83126,5.320101737976074,0.001
28.3,11592,0.22249333333333343,50,299000,6.25,583130,83282,7.291589260101318,0.001
25.2,11600,0.22170533333333342,50,299100,5.91,583721,83430,4.179178714752197,0.001
22.75,11608,0.22095200000000004,50,299200,5.65,584286,83571,1.3782916069030762,0.001
24.21,11616,0.22018266666666664,50,299300,5.77,584863,83715,1.532604694366455,0.001
26.63,11625,0.21939333333333333,50,299400,5.92,585455,83863,1.419870138168335,0.001
17.06,11632,0.21872000000000003,50,299500,5.05,585960,83989,1.3501617908477783,0.001
23.44,11641,0.21793066666666672,50,299600,5.92,586552,84137,2.4471607208251953,0.001
23.84,11649,0.2171426666666667,50,299700,5.91,587143,84285,2.305574417114258,0.001
19.84,11657,0.21644133333333349,50,299800,5.26,587669,84417,1.3971461057662964,0.001
33.76,11666,0.21553466666666665,50,299900,6.8,588349,84587,1.1505218744277954,0.001
19.56,11674,0.2148080000000001,50,300000,5.45,588894,84723,1.4086956977844238,0.001
36.71,11683,0.21387599999999996,50,300100,6.99,589593,84898,4.900702476501465,0.001
37.43,11692,0.21296666666666653,50,300200,6.82,590275,85068,1.4612458944320679,0.001
26.48,11701,0.21218400000000015,50,300300,5.87,590862,85215,4.837471008300781,0.001
30.75,11709,0.21129200000000004,50,300400,6.69,591531,85382,4.698090076446533,0.001
20.17,11718,0.21055199999999985,50,300500,5.55,592086,85521,2.1841633319854736,0.001
28.05,11727,0.20968399999999998,50,300600,6.51,592737,85684,2.0065982341766357,0.001
25.14,11735,0.20890666666666657,50,300700,5.83,593320,85829,10.547111511230469,0.001
25.08,11743,0.20807866666666675,50,300800,6.21,593941,85985,14.360208511352539,0.001
32.19,11753,0.20720266666666665,50,300900,6.57,594598,86149,1.8658784627914429,0.001
28.45,11762,0.2063706666666667,50,301000,6.24,595222,86305,1.4815071821212769,0.001
26.48,11770,0.20557733333333328,50,301100,5.95,595817,86454,2.321157455444336,0.001
35.73,11780,0.20464533333333335,50,301200,6.99,596516,86628,1.446598768234253,0.001
23.91,11788,0.20388666666666655,50,301300,5.69,597085,86771,2.126906394958496,0.001
29.7,11797,0.2030453333333333,50,301400,6.31,597716,86928,1.912304162979126,0.001
34.59,11806,0.2021346666666668,50,301500,6.83,598399,87099,2.002758264541626,0.001
31.83,11814,0.20128000000000013,50,301600,6.41,599040,87259,2.347193717956543,0.001
33.18,11824,0.2003493333333335,50,301700,6.98,599738,87434,1.6556556224822998,0.001
31.93,11833,0.1994786666666668,50,301800,6.53,600391,87597,6.569824695587158,0.001
25.61,11841,0.1987213333333333,50,301900,5.68,600959,87739,1.774896502494812,0.001
25.48,11849,0.1979373333333334,50,302000,5.88,601547,87886,1.4981229305267334,0.001
35.56,11859,0.19701066666666667,50,302100,6.95,602242,88060,2.101771116256714,0.001
28.73,11868,0.19617466666666683,50,302200,6.27,602869,88217,6.245741367340088,0.001
36.5,11878,0.19525066666666668,50,302300,6.93,603562,88390,6.479116439819336,0.001
32.7,11887,0.19435599999999997,50,302400,6.71,604233,88558,2.133061647415161,0.001
32.45,11896,0.19345199999999996,50,302500,6.78,604911,88727,2.561323881149292,0.001
26.57,11905,0.19265866666666653,50,302600,5.95,605506,88876,10.720179557800293,0.001
32.42,11914,0.19176666666666664,50,302700,6.69,606175,89043,1.8472641706466675,0.001
28.15,11923,0.1909320000000001,50,302800,6.26,606801,89200,6.788136005401611,0.001
41.88,11933,0.1899306666666667,50,302900,7.51,607552,89387,1.7933834791183472,0.001
34.48,11942,0.18901199999999996,50,303000,6.89,608241,89560,1.3186185359954834,0.001
29.81,11951,0.18815999999999988,50,303100,6.39,608880,89719,2.5997493267059326,0.001
28.38,11959,0.18734666666666655,50,303200,6.1,609490,89872,1.4937689304351807,0.001
26.68,11968,0.18653333333333322,50,303300,6.1,610100,90024,2.63086199760437,0.001
36.98,11978,0.18556933333333347,50,303400,7.23,610823,90205,2.6727800369262695,0.001
34.79,11987,0.18462533333333342,51,303500,7.08,611531,90382,1.8708171844482422,0.001
33.09,11997,0.183724,51,303600,6.76,612207,90551,2.3573594093322754,0.001
35.17,12006,0.18282533333333317,51,303700,6.74,612881,90720,1.5366098880767822,0.001
31.82,12015,0.1819519999999999,51,303800,6.55,613536,90883,5.246389389038086,0.001
27.88,12023,0.18114133333333338,51,303900,6.08,614144,91035,1.8756390810012817,0.001
31.37,12032,0.18027466666666658,51,304000,6.5,614794,91198,4.974239349365234,0.001
27.38,12041,0.1794786666666668,51,304100,5.97,615391,91347,2.0212907791137695,0.001
39.09,12050,0.17853600000000003,51,304200,7.07,616098,91524,2.7766308784484863,0.001
35.55,12060,0.17759333333333327,51,304300,7.07,616805,91701,2.670870542526245,0.001
34.07,12069,0.17669866666666678,51,304400,6.71,617476,91868,1.9000134468078613,0.001
28.35,12077,0.17586400000000002,51,304500,6.26,618102,92025,7.444720268249512,0.001
42.08,12088,0.17481066666666667,51,304600,7.9,618892,92222,1.319997787475586,0.001
34.33,12098,0.17388000000000003,51,304700,6.98,619590,92397,1.8625595569610596,0.001
37.23,12107,0.1729560000000001,51,304800,6.93,620283,92570,2.311250925064087,0.001
25.71,12116,0.17211733333333346,51,304900,6.29,620912,92727,5.05707311630249,0.001
41.25,12127,0.171084,51,305000,7.75,621687,92921,7.318785190582275,0.001
35.96,12136,0.17012533333333346,51,305100,7.19,622406,93101,2.406529426574707,0.001
34.81,12146,0.1691626666666668,51,305200,7.22,623128,93281,1.2631361484527588,0.001
20.14,12154,0.16845866666666653,51,305300,5.28,623656,93413,2.0122971534729004,0.001
31.57,12163,0.16755200000000015,51,305400,6.8,624336,93583,1.675923466682434,0.001
32.95,12172,0.16663066666666682,51,305500,6.91,625027,93756,4.498785018920898,0.001
35.7,12182,0.16567599999999993,51,305600,7.16,625743,93935,2.7792775630950928,0.001
34.16,12192,0.1647400000000001,51,305700,7.02,626445,94111,2.7483408451080322,0.001
34.15,12201,0.16380666666666666,51,305800,7.0,627145,94286,1.5115886926651,0.001
37.36,12211,0.16282266666666656,51,305900,7.38,627883,94470,3.216989517211914,0.001
33.47,12220,0.16192666666666655,51,306000,6.72,628555,94638,5.46851921081543,0.001
40.81,12230,0.1609733333333332,51,306100,7.15,629270,94817,2.645468235015869,0.001
41.34,12240,0.16001866666666675,51,306200,7.16,629986,94996,3.2418599128723145,0.001
25.08,12248,0.15921466666666673,51,306300,6.03,630589,95147,13.221501350402832,0.001
44.66,12258,0.1581853333333334,51,306400,7.72,631361,95340,5.286135673522949,0.001
51.87,12269,0.15704133333333337,51,306500,8.58,632219,95554,7.227815628051758,0.001
52.69,12281,0.1558733333333333,51,306600,8.76,633095,95773,2.105151414871216,0.001
37.66,12291,0.15490000000000004,51,306700,7.3,633825,95956,2.348180055618286,0.001
48.27,12302,0.15374,51,306800,8.7,634695,96173,6.206296920776367,0.001
46.47,12313,0.15266000000000002,51,306900,8.1,635505,96376,2.517868995666504,0.001
48.98,12323,0.15157333333333334,51,307000,8.15,636320,96579,1.5734553337097168,0.001
38.6,12333,0.15060133333333336,51,307100,7.29,637049,96762,7.964667797088623,0.001
31.73,12342,0.14970399999999984,51,307200,6.73,637722,96930,11.037068367004395,0.001
48.89,12353,0.14858933333333324,51,307300,8.36,638558,97139,17.3358097076416,0.001
44.78,12365,0.1475346666666666,51,307400,7.91,639349,97337,15.276185989379883,0.001
48.0,12376,0.1464240000000001,51,307500,8.33,640182,97545,8.286043167114258,0.001
39.45,12386,0.1454306666666667,51,307600,7.45,640927,97731,6.255087852478027,0.001
42.94,12397,0.14437733333333336,51,307700,7.9,641717,97929,4.840401649475098,0.001
45.31,12407,0.1432973333333334,51,307800,8.1,642527,98131,2.0484936237335205,0.001
51.04,12419,0.14212000000000002,51,307900,8.83,643410,98352,8.127856254577637,0.001
48.83,12430,0.14101066666666662,51,308000,8.32,644242,98560,3.598924398422241,0.001
50.18,12441,0.13991200000000004,51,308100,8.24,645066,98766,8.940691947937012,0.001
51.74,12452,0.138768,51,308200,8.58,645924,98980,2.572190284729004,0.001
47.29,12463,0.13769066666666663,51,308300,8.08,646732,99182,2.7459285259246826,0.001
42.71,12473,0.13664533333333329,51,308400,7.84,647516,99378,5.008809566497803,0.001
43.73,12484,0.13560399999999984,51,308500,7.81,648297,99574,19.8466796875,0.001
44.75,12494,0.1345413333333334,51,308600,7.97,649094,99773,2.155848741531372,0.001
49.74,12505,0.13347066666666674,51,308700,8.03,649897,99974,2.115260362625122,0.001
53.69,12518,0.13226933333333335,51,308800,9.01,650798,100199,3.2796037197113037,0.001
45.2,12529,0.13119999999999998,52,308900,8.02,651600,100399,11.859378814697266,0.001
50.94,12540,0.13004266666666675,52,309000,8.68,652468,100616,5.746791839599609,0.001
57.57,12552,0.12885066666666667,52,309100,8.94,653362,100840,2.5456762313842773,0.001
48.52,12563,0.12771200000000005,52,309200,8.54,654216,101053,6.42696475982666,0.001
51.74,12575,0.1265586666666667,52,309300,8.65,655081,101270,18.878896713256836,0.001
50.12,12586,0.12541066666666678,52,309400,8.61,655942,101485,9.318220138549805,0.001
54.86,12598,0.12419466666666668,52,309500,9.12,656854,101713,10.994295120239258,0.001
59.56,12609,0.12299066666666669,52,309600,9.03,657757,101939,12.942501068115234,0.001
55.29,12621,0.12181733333333344,52,309700,8.8,658637,102159,15.108011245727539,0.001
43.8,12631,0.12080133333333332,52,309800,7.62,659399,102349,12.121417999267578,0.001
63.57,12643,0.11952266666666667,52,309900,9.59,660358,102589,2.43502140045166,0.001
65.05,12657,0.11816266666666664,52,310000,10.2,661378,102844,17.040769577026367,0.001
59.58,12669,0.11691466666666672,52,310100,9.36,662314,103078,9.502943992614746,0.001
61.68,12682,0.11566399999999999,52,310200,9.38,663252,103312,5.622989177703857,0.001
56.15,12694,0.11441733333333337,52,310300,9.35,664187,103546,5.449629306793213,0.001
68.06,12707,0.11304666666666652,52,310400,10.28,665215,103803,2.537482261657715,0.001
63.11,12719,0.11176800000000009,52,310500,9.59,666174,104043,9.052800178527832,0.001
55.3,12731,0.11060933333333334,52,310600,8.69,667043,104260,21.082473754882812,0.001
61.84,12743,0.10937733333333322,52,310700,9.24,667967,104491,15.518937110900879,0.001
63.17,12756,0.10805200000000004,52,310800,9.94,668961,104740,2.813711643218994,0.001
66.13,12769,0.10671333333333344,52,310900,10.04,669965,104991,2.344943046569824,0.001
62.69,12781,0.10542799999999986,52,311000,9.64,670929,105232,16.488277435302734,0.001
69.49,12795,0.10406133333333334,52,311100,10.25,671954,105488,22.006229400634766,0.001
64.04,12807,0.10273333333333334,52,311200,9.96,672950,105737,3.0700912475585938,0.001
54.89,12819,0.10151066666666653,52,311300,9.17,673867,105966,11.890870094299316,0.001
63.86,12831,0.1002320000000001,52,311400,9.59,674826,106206,9.11892318725586,0.001
61.22,12844,0.0989279999999999,52,311500,9.78,675804,106450,6.946889877319336,0.001
76.94,12858,0.0974733333333333,52,311600,10.91,676895,106723,9.485587120056152,0.001
63.11,12870,0.09617333333333322,52,311700,9.75,677870,106967,3.174903154373169,0.001
67.53,12883,0.09484533333333323,52,311800,9.96,678866,107216,16.085887908935547,0.001
59.05,12895,0.09358266666666681,52,311900,9.47,679813,107453,6.006857872009277,0.001
74.02,12909,0.09217866666666663,52,312000,10.53,680866,107716,14.173301696777344,0.001
72.05,12922,0.09082400000000002,52,312100,10.16,681882,107970,1.491151213645935,0.001
71.97,12935,0.08939866666666663,52,312200,10.69,682951,108237,3.01547908782959,0.001
56.66,12948,0.0881426666666667,52,312300,9.42,683893,108473,3.503610134124756,0.001
70.74,12961,0.08678266666666667,52,312400,10.2,684913,108728,2.327630043029785,0.001
65.9,12974,0.08545333333333338,52,312500,9.97,685910,108977,2.4378323554992676,0.001
79.18,12988,0.08399199999999984,52,312600,10.96,687006,109251,5.934390544891357,0.001
87.94,13003,0.08240666666666652,52,312700,11.89,688195,109548,14.02315902709961,0.001
63.98,13016,0.0810439999999999,52,312800,10.22,689217,109804,18.163490295410156,0.001
60.74,13029,0.07972933333333332,52,312900,9.86,690203,110050,10.56545352935791,0.001
82.35,13043,0.07818799999999992,53,313000,11.56,691359,110339,3.191866159439087,0.001
87.66,13058,0.07663066666666651,53,313100,11.68,692527,110631,3.1213150024414062,0.001
79.32,13072,0.0751599999999999,53,313200,11.03,693630,110907,6.807556629180908,0.001
83.46,13087,0.07356399999999996,53,313300,11.97,694827,111206,10.408888816833496,0.001
82.28,13102,0.07202533333333339,53,313400,11.54,695981,111495,10.000263214111328,0.001
78.77,13116,0.07054000000000005,53,313500,11.14,697095,111773,13.045495986938477,0.001
78.09,13130,0.06907066666666672,53,313600,11.02,698197,112049,18.58868408203125,0.001
94.59,13144,0.06749333333333318,53,313700,11.83,699380,112344,21.28886604309082,0.001
86.05,13160,0.06588400000000005,53,313800,12.07,700587,112646,3.0490381717681885,0.001
94.62,13175,0.06424933333333338,53,313900,12.26,701813,112953,30.580425262451172,0.001
86.13,13189,0.06268133333333337,53,314000,11.76,702989,113247,11.956695556640625,0.001
96.98,13205,0.06101466666666666,53,314100,12.5,704239,113559,6.680753707885742,0.001
98.84,13222,0.05927333333333329,53,314200,13.06,705545,113886,15.518051147460938,0.001
98.66,13237,0.057533333333333214,53,314300,13.05,706850,114212,22.269840240478516,0.001
107.81,13255,0.055711999999999984,53,314400,13.66,708216,114553,19.802326202392578,0.001
102.22,13271,0.05397199999999991,53,314500,13.05,709521,114880,3.5750012397766113,0.001
110.67,13287,0.052166666666666694,53,314600,13.54,710875,115218,14.828561782836914,0.001
97.96,13303,0.050450666666666644,53,314700,12.87,712162,115540,18.386228561401367,0.001
120.44,13321,0.04855066666666663,53,314800,14.25,713587,115896,21.448843002319336,0.001
99.26,13337,0.046812000000000076,53,314900,13.04,714891,116222,14.776647567749023,0.001
103.0,13353,0.04503866666666667,53,315000,13.3,716221,116555,9.099355697631836,0.001
118.65,13371,0.04312400000000016,53,315100,14.36,717657,116914,3.482926845550537,0.001
105.91,13388,0.041298666666666595,53,315200,13.69,719026,117256,9.084883689880371,0.001
104.52,13405,0.039495999999999976,53,315300,13.52,720378,117594,24.280757904052734,0.001
116.82,13422,0.03758533333333336,53,315400,14.33,721811,117952,4.124601364135742,0.001
119.45,13440,0.035606666666666786,53,315500,14.84,723295,118323,15.677892684936523,0.001
112.32,13458,0.033743999999999996,53,315600,13.97,724692,118672,24.85469627380371,0.001
113.33,13474,0.031902666666666635,53,315700,13.81,726073,119018,16.943525314331055,0.001
116.79,13492,0.029987999999999904,53,315800,14.36,727509,119377,25.456167221069336,0.001
127.78,13510,0.02796933333333329,53,315900,15.14,729023,119755,7.292510986328125,0.001
125.48,13529,0.025932000000000066,53,316000,15.28,730551,120137,13.135601997375488,0.001
138.24,13549,0.02379466666666663,54,316100,16.03,732154,120538,8.154170036315918,0.001
126.17,13569,0.021750666666666696,54,316200,15.33,733687,120921,34.62290954589844,0.001
133.34,13588,0.01966133333333331,54,316300,15.67,735254,121313,27.782855987548828,0.001
132.22,13607,0.017538666666666813,54,316400,15.92,736846,121711,12.838961601257324,0.001
132.81,13626,0.015464000000000144,54,316500,15.56,738402,122100,33.30023956298828,0.001
145.76,13646,0.013208000000000109,54,316600,16.92,740094,122523,24.2853946685791,0.001
145.18,13667,0.010971999999999982,54,316700,16.77,741771,122942,15.3243989944458,0.001
164.34,13689,0.00859333333333323,54,316800,17.84,743555,123388,16.465288162231445,0.001
158.41,13710,0.006260000000000154,54,316900,17.5,745305,123826,18.265222549438477,0.001
153.1,13731,0.003941333333333352,54,317000,17.39,747044,124260,13.487018585205078,0.001
152.29,13752,0.0016346666666666732,54,317100,17.3,748774,124693,22.12091064453125,0.001
169.82,13774,0,54,317200,18.39,750613,125153,13.447751998901367,0.001
159.9,13796,0,54,317300,17.84,752397,125599,41.8939208984375,0.001
178.31,13818,0,54,317400,18.95,754292,126072,23.921993255615234,0.001
182.67,13841,0,54,317500,19.13,756205,126551,17.206003189086914,0.001
169.13,13863,0,54,317600,18.43,758048,127011,13.644710540771484,0.001
159.17,13885,0,54,317700,17.84,759832,127457,30.664173126220703,0.001
171.42,13907,0,54,317800,18.71,761703,127925,28.71722412109375,0.001
164.33,13928,0,54,317900,18.11,763514,128378,7.032012939453125,0.001
163.32,13950,0,54,318000,18.1,765324,128830,19.733205795288086,0.001
176.67,13973,0,54,318100,18.72,767196,129298,7.585604667663574,0.001
164.0,13995,0,54,318200,18.12,769008,129751,10.450922012329102,0.001
159.12,14017,0,54,318300,17.78,770786,130196,16.601139068603516,0.001
174.32,14039,0,55,318400,18.68,772654,130663,26.304420471191406,0.001
177.11,14061,0,55,318500,18.82,774536,131133,61.41936111450195,0.001
167.46,14083,0,55,318600,18.32,776368,131591,27.37677764892578,0.001
184.05,14105,0,55,318700,19.12,778280,132069,22.053604125976562,0.001
159.13,14127,0,55,318800,17.85,780065,132516,38.48247528076172,0.001
182.07,14150,0,55,318900,19.1,781975,132993,9.351875305175781,0.001
162.27,14172,0,55,319000,18.09,783784,133445,35.55302047729492,0.001
176.09,14195,0,55,319100,18.78,785662,133915,50.43175506591797,0.001
167.32,14217,0,55,319200,18.49,787511,134377,38.69096755981445,0.001
175.21,14239,0,55,319300,18.66,789377,134844,20.78270721435547,0.001
169.39,14261,0,55,319400,18.43,791220,135304,45.724754333496094,0.001
175.4,14284,0,55,319500,18.65,793085,135771,50.53244400024414,0.001
159.92,14306,0,55,319600,17.89,794874,136218,55.92377471923828,0.001
167.76,14328,0,55,319700,18.32,796706,136676,4.392550945281982,0.001
167.35,14350,0,55,319800,18.32,798538,137134,20.36288070678711,0.001
162.35,14371,0,55,319900,17.91,800329,137582,21.90677261352539,0.001
155.49,14392,0,55,320000,17.61,802090,138022,31.795122146606445,0.001
158.67,14414,0,55,320100,17.82,803872,138467,25.48464584350586,0.001
165.56,14435,0,55,320200,18.24,805696,138923,18.77862548828125,0.001
175.67,14458,0,55,320300,18.73,807569,139392,25.880765914916992,0.001
163.88,14480,0,55,320400,18.08,809377,139844,30.400667190551758,0.001
170.03,14502,0,55,320500,18.39,811216,140303,26.34177589416504,0.001
179.87,14524,0,55,320600,19.04,813120,140779,23.953224182128906,0.001
167.35,14546,0,56,320700,18.31,814951,141237,37.41515350341797,0.001
181.67,14569,0,56,320800,18.94,816845,141711,54.72958755493164,0.001
169.8,14591,0,56,320900,18.4,818685,142171,54.485191345214844,0.001
166.64,14613,0,56,321000,18.27,820512,142627,21.90815544128418,0.001
179.32,14636,0,56,321100,18.98,822410,143102,43.69516372680664,0.001
161.65,14657,0,56,321200,18.05,824215,143553,23.004716873168945,0.001
173.0,14680,0,56,321300,18.65,826080,144019,26.268844604492188,0.001
169.76,14702,0,56,321400,18.37,827917,144479,113.07710266113281,0.001
175.88,14724,0,56,321500,18.74,829791,144947,9.847467422485352,0.001
159.28,14746,0,56,321600,17.81,831572,145392,21.712785720825195,0.001
173.69,14770,0,56,321700,18.68,833440,145859,60.1985969543457,0.001
159.96,14793,0,56,321800,18.01,835241,146310,37.336647033691406,0.001
172.42,14815,0,56,321900,18.57,837098,146774,38.166038513183594,0.001
